time_step,vehicle_id,role,speed_mps,acceleration,x,y,space_headway,ref_vels
1094,veh2,Follower2,7.2244,1.018,648.7878,-1.6,5.2842,9.2244
1094,veh3,Follower3,10.7451,16.6386,631.5303,-1.6,9.2575,12.7451
1094,veh4,Follower4,8.0,20.0,606.7982,-1.6,16.7321,10.0
1094,veh5,Follower5,6.0,20.0,570.9266,-1.6,27.8715,8.0
1094,veh6,Follower6,4.0,20.0,549.7239,-1.6,13.2027,6.0
1095,veh0,Leader,7.3177,0.7998,676.087,-1.6,0.0,
1095,veh1,Follower1,7.326,0.9399,662.8046,-1.6,5.2824,9.326
1095,veh2,Follower2,7.3229,0.9852,649.5201,-1.6,5.2845,9.3229
1095,veh3,Follower3,1.6056,-91.3948,631.6908,-1.6,9.8293,3.6056
1095,veh4,Follower4,10.0,20.0,607.7982,-1.6,15.8927,12.0
1095,veh5,Follower5,8.0,20.0,571.7266,-1.6,28.0715,10.0
1095,veh6,Follower6,6.0,20.0,550.3239,-1.6,13.4027,8.0
1096,veh0,Leader,7.3954,0.7767,676.8265,-1.6,0.0,
1096,veh1,Follower1,7.4043,0.7828,663.545,-1.6,5.2815,9.4043
1096,veh2,Follower2,7.4179,0.9503,650.2619,-1.6,5.2832,9.4179
1096,veh3,Follower3,3.6056,20.0002,632.0514,-1.6,10.2105,5.6056
1096,veh4,Follower4,0.0,-100.0,607.7982,-1.6,16.2532,2.0
1096,veh5,Follower5,10.0,20.0,572.7266,-1.6,27.0715,12.0
1096,veh6,Follower6,8.0,20.0,551.1239,-1.6,13.6027,10.0
1097,veh0,Leader,7.4528,0.574,677.5718,-1.6,0.0,
1097,veh1,Follower1,7.4796,0.7529,664.293,-1.6,5.2788,9.4796
1097,veh2,Follower2,7.4931,0.7513,651.0112,-1.6,5.2818,9.4931
1097,veh3,Follower3,5.6056,20.0,632.612,-1.6,10.3992,7.6056
1097,veh4,Follower4,2.0,20.0,607.9982,-1.6,16.6138,4.0
1097,veh5,Follower5,0.0,-100.0,572.7266,-1.6,27.2715,2.0
1097,veh6,Follower6,10.0,20.0,552.1239,-1.6,12.6027,12.0
1098,veh0,Leader,7.4872,0.3444,678.3205,-1.6,0.0,
1098,veh1,Follower1,7.5296,0.5001,665.046,-1.6,5.2746,9.5296
1098,veh2,Follower2,7.5647,0.7168,651.7677,-1.6,5.2783,9.5647
1098,veh3,Follower3,7.6056,20.0,633.3725,-1.6,10.3951,9.6056
1098,veh4,Follower4,4.0,20.0,608.3982,-1.6,16.9743,6.0
1098,veh5,Follower5,2.0,20.0,572.9266,-1.6,27.4715,4.0
1098,veh6,Follower6,0.0,-100.0,552.1239,-1.6,12.8027,2.0
1099,veh0,Leader,7.5306,0.4334,679.0736,-1.6,0.0,
1099,veh1,Follower1,7.5516,0.2198,665.8011,-1.6,5.2725,9.5516
1099,veh2,Follower2,7.6046,0.3991,652.5281,-1.6,5.273,9.6046
1099,veh3,Follower3,9.6056,20.0,634.3331,-1.6,10.195,11.6056
1099,veh4,Follower4,6.0,20.0,608.9982,-1.6,17.3349,8.0
1099,veh5,Follower5,4.0,20.0,573.3266,-1.6,27.6715,6.0
1099,veh6,Follower6,2.0,20.0,552.3239,-1.6,13.0027,4.0
1100,veh0,Leader,7.5778,0.4722,679.8314,-1.6,0.0,
1100,veh1,Follower1,7.5905,0.3888,666.5602,-1.6,5.2712,9.5905
1100,veh2,Follower2,7.6105,0.059,653.2892,-1.6,5.271,9.6105
1100,veh3,Follower3,11.6056,20.0,635.4936,-1.6,9.7955,13.6056
1100,veh4,Follower4,8.0,20.0,609.7982,-1.6,17.6955,10.0
1100,veh5,Follower5,6.0,20.0,573.9266,-1.6,27.8715,8.0
1100,veh6,Follower6,4.0,20.0,552.7239,-1.6,13.2027,6.0
1101,veh0,Leader,7.6116,0.3383,680.5925,-1.6,0.0,
1101,veh1,Follower1,7.6344,0.4396,667.3236,-1.6,5.2689,9.6344
1101,veh2,Follower2,7.6464,0.3587,654.0538,-1.6,5.2698,9.6464
1101,veh3,Follower3,0.0,-116.056,635.4936,-1.6,10.5602,2.0
1101,veh4,Follower4,10.0,20.0,610.7982,-1.6,16.6955,12.0
1101,veh5,Follower5,8.0,20.0,574.7266,-1.6,28.0715,10.0
1101,veh6,Follower6,6.0,20.0,553.3239,-1.6,13.4027,8.0
1102,veh0,Leader,7.6417,0.3006,681.3567,-1.6,0.0,
1102,veh1,Follower1,7.6619,0.2746,668.0898,-1.6,5.2669,9.6619
1102,veh2,Follower2,7.6873,0.4088,654.8226,-1.6,5.2672,9.6873
1102,veh3,Follower3,2.0,20.0,635.6936,-1.6,11.1289,4.0
1102,veh4,Follower4,0.0,-100.0,610.7982,-1.6,16.8955,2.0
1102,veh5,Follower5,10.0,20.0,575.7266,-1.6,27.0715,12.0
1102,veh6,Follower6,8.0,20.0,554.1239,-1.6,13.6027,10.0
1103,veh0,Leader,7.6591,0.174,682.1226,-1.6,0.0,
1103,veh1,Follower1,7.6866,0.2471,668.8585,-1.6,5.2641,9.6866
1103,veh2,Follower2,7.7076,0.2026,655.5933,-1.6,5.2651,9.7076
1103,veh3,Follower3,4.0,20.0,636.0936,-1.6,11.4997,6.0
1103,veh4,Follower4,2.0,20.0,610.9982,-1.6,17.0955,4.0
1103,veh5,Follower5,0.0,-100.0,575.7266,-1.6,27.2715,2.0
1103,veh6,Follower6,10.0,20.0,555.1239,-1.6,12.6027,12.0
1104,veh0,Leader,7.7061,0.4701,682.8932,-1.6,0.0,
1104,veh1,Follower1,7.6962,0.0964,669.6281,-1.6,5.2651,9.6962
1104,veh2,Follower2,7.7268,0.1924,656.366,-1.6,5.2621,9.7268
1104,veh3,Follower3,6.0,20.0,636.6936,-1.6,11.6723,8.0
1104,veh4,Follower4,4.0,20.0,611.3982,-1.6,17.2955,6.0
1104,veh5,Follower5,2.0,20.0,575.9266,-1.6,27.4715,4.0
1104,veh6,Follower6,0.0,-100.0,555.1239,-1.6,12.8027,2.0
1105,veh0,Leader,7.75,0.4392,683.6682,-1.6,0.0,
1105,veh1,Follower1,7.7462,0.4996,670.4027,-1.6,5.2655,9.7462
1105,veh2,Follower2,7.7277,0.0088,657.1388,-1.6,5.2639,9.7277
1105,veh3,Follower3,8.0,20.0,637.4936,-1.6,11.6451,10.0
1105,veh4,Follower4,6.0,20.0,611.9982,-1.6,17.4955,8.0
1105,veh5,Follower5,4.0,20.0,576.3266,-1.6,27.6715,6.0
1105,veh6,Follower6,2.0,20.0,555.3239,-1.6,13.0027,4.0
1106,veh0,Leader,7.7667,0.1667,684.4449,-1.6,0.0,
1106,veh1,Follower1,7.7913,0.4506,671.1818,-1.6,5.263,9.7913
1106,veh2,Follower2,7.783,0.5534,657.9171,-1.6,5.2648,9.783
1106,veh3,Follower3,10.0,20.0,638.4936,-1.6,11.4234,12.0
1106,veh4,Follower4,8.0,20.0,612.7982,-1.6,17.6955,10.0
1106,veh5,Follower5,6.0,20.0,576.9266,-1.6,27.8715,8.0
1106,veh6,Follower6,4.0,20.0,555.7239,-1.6,13.2027,6.0
1107,veh0,Leader,7.7998,0.3312,685.2248,-1.6,0.0,
1107,veh1,Follower1,7.801,0.0979,671.9619,-1.6,5.2629,9.801
1107,veh2,Follower2,7.8305,0.4743,658.7001,-1.6,5.2618,9.8305
1107,veh3,Follower3,12.0,20.0,639.6936,-1.6,11.0065,14.0
1107,veh4,Follower4,10.0,20.0,613.7982,-1.6,17.8955,12.0
1107,veh5,Follower5,8.0,20.0,577.7266,-1.6,28.0715,10.0
1107,veh6,Follower6,6.0,20.0,556.3239,-1.6,13.4027,8.0
1108,veh0,Leader,7.8278,0.2799,686.0076,-1.6,0.0,
1108,veh1,Follower1,7.8342,0.332,672.7453,-1.6,5.2623,9.8342
1108,veh2,Follower2,7.8318,0.0138,659.4833,-1.6,5.2621,9.8318
1108,veh3,Follower3,1.5273,-104.7269,639.8464,-1.6,11.6369,3.5273
1108,veh4,Follower4,12.0,20.0,614.9982,-1.6,16.8482,14.0
1108,veh5,Follower5,10.0,20.0,578.7266,-1.6,28.2715,12.0
1108,veh6,Follower6,8.0,20.0,557.1239,-1.6,13.6027,10.0
1109,veh0,Leader,7.8307,0.0297,686.7907,-1.6,0.0,
1109,veh1,Follower1,7.8605,0.263,673.5314,-1.6,5.2593,9.8605
1109,veh2,Follower2,7.8664,0.3453,660.2699,-1.6,5.2615,9.8664
1109,veh3,Follower3,3.5273,19.9999,640.1991,-1.6,12.0708,5.5273
1109,veh4,Follower4,0.0,-120.0,614.9982,-1.6,17.2009,2.0
1109,veh5,Follower5,12.0,20.0,579.9266,-1.6,27.0715,14.0
1109,veh6,Follower6,10.0,20.0,558.1239,-1.6,13.8027,12.0
1110,veh0,Leader,7.875,0.4425,687.5782,-1.6,0.0,
1110,veh1,Follower1,7.8547,-0.0587,674.3169,-1.6,5.2613,9.8547
1110,veh2,Follower2,7.8912,0.2483,661.059,-1.6,5.2578,9.8912
1110,veh3,Follower3,5.5273,20.0,640.7518,-1.6,12.3072,7.5273
1110,veh4,Follower4,2.0,20.0,615.1982,-1.6,17.5537,4.0
1110,veh5,Follower5,0.0,-120.0,579.9266,-1.6,27.2715,2.0
1110,veh6,Follower6,12.0,20.0,559.3239,-1.6,12.6027,14.0
1111,veh0,Leader,7.9076,0.3262,688.369,-1.6,0.0,
1111,veh1,Follower1,7.9049,0.5022,675.1074,-1.6,5.2616,9.9049
1111,veh2,Follower2,7.8741,-0.171,661.8465,-1.6,5.2609,9.8741
1111,veh3,Follower3,7.5273,20.0,641.5046,-1.6,12.3419,9.5273
1111,veh4,Follower4,4.0,20.0,615.5982,-1.6,17.9064,6.0
1111,veh5,Follower5,2.0,20.0,580.1266,-1.6,27.4715,4.0
1111,veh6,Follower6,0.0,-120.0,559.3239,-1.6,12.8027,2.0
1112,veh0,Leader,7.9407,0.3303,689.163,-1.6,0.0,
1112,veh1,Follower1,7.9385,0.3362,675.9012,-1.6,5.2618,9.9385
1112,veh2,Follower2,7.9335,0.5943,662.6398,-1.6,5.2614,9.9335
1112,veh3,Follower3,9.5273,20.0,642.4573,-1.6,12.1825,11.5273
1112,veh4,Follower4,6.0,20.0,616.1982,-1.6,18.2591,8.0
1112,veh5,Follower5,4.0,20.0,580.5266,-1.6,27.6715,6.0
1112,veh6,Follower6,2.0,20.0,559.5239,-1.6,13.0027,4.0
1113,veh0,Leader,8.0024,0.6178,689.9633,-1.6,0.0,
1113,veh1,Follower1,7.9721,0.3362,676.6984,-1.6,5.2648,9.9721
1113,veh2,Follower2,7.9688,0.3532,663.4367,-1.6,5.2617,9.9688
1113,veh3,Follower3,11.5273,20.0,643.61,-1.6,11.8267,13.5273
1113,veh4,Follower4,8.0,20.0,616.9982,-1.6,18.6118,10.0
1113,veh5,Follower5,6.0,20.0,581.1266,-1.6,27.8715,8.0
1113,veh6,Follower6,4.0,20.0,559.9239,-1.6,13.2027,6.0
1114,veh0,Leader,8.0778,0.7534,690.771,-1.6,0.0,
1114,veh1,Follower1,8.0414,0.693,677.5026,-1.6,5.2685,10.0414
1114,veh2,Follower2,8.0034,0.3452,664.237,-1.6,5.2655,10.0034
1114,veh3,Follower3,8.1614,-33.6588,644.4262,-1.6,11.8109,10.1614
1114,veh4,Follower4,10.0,20.0,617.9982,-1.6,18.428,12.0
1114,veh5,Follower5,8.0,20.0,581.9266,-1.6,28.0715,10.0
1114,veh6,Follower6,6.0,20.0,560.5239,-1.6,13.4027,8.0
1115,veh0,Leader,8.1459,0.6817,691.5856,-1.6,0.0,
1115,veh1,Follower1,8.1262,0.8474,678.3152,-1.6,5.2705,10.1262
1115,veh2,Follower2,8.0821,0.7871,665.0452,-1.6,5.2699,10.0821
1115,veh3,Follower3,10.1614,19.9998,645.4423,-1.6,11.6029,12.1614
1115,veh4,Follower4,12.0,20.0,619.1982,-1.6,18.2441,14.0
1115,veh5,Follower5,10.0,20.0,582.9266,-1.6,28.2715,12.0
1115,veh6,Follower6,8.0,20.0,561.3239,-1.6,13.6027,10.0
1116,veh0,Leader,8.2353,0.8937,692.4092,-1.6,0.0,
1116,veh1,Follower1,8.2,0.738,679.1352,-1.6,5.274,10.2
1116,veh2,Follower2,8.1782,0.9612,665.863,-1.6,5.2721,10.1782
1116,veh3,Follower3,12.1614,20.0,646.6584,-1.6,11.2046,14.1614
1116,veh4,Follower4,14.0,20.0,620.5982,-1.6,18.0603,16.0
1116,veh5,Follower5,12.0,20.0,584.1266,-1.6,28.4715,14.0
1116,veh6,Follower6,10.0,20.0,562.3239,-1.6,13.8027,12.0
1117,veh0,Leader,8.3154,0.8011,693.2407,-1.6,0.0,
1117,veh1,Follower1,8.2982,0.9821,679.965,-1.6,5.2757,10.2982
1117,veh2,Follower2,8.2583,0.8014,666.6889,-1.6,5.2761,10.2583
1117,veh3,Follower3,3.4115,-87.4992,646.9996,-1.6,11.6893,5.4115
1117,veh4,Follower4,16.0,20.0,622.1982,-1.6,16.8014,18.0
1117,veh5,Follower5,14.0,20.0,585.5266,-1.6,28.6715,16.0
1117,veh6,Follower6,12.0,20.0,563.5239,-1.6,14.0027,14.0
1118,veh0,Leader,8.375,0.5958,694.0782,-1.6,0.0,
1118,veh1,Follower1,8.3834,0.8525,680.8033,-1.6,5.2749,10.3834
1118,veh2,Follower2,8.3664,1.0809,667.5255,-1.6,5.2778,10.3664
1118,veh3,Follower3,5.4115,20.0002,647.5407,-1.6,11.9848,7.4115
1118,veh4,Follower4,0.0,-160.0,622.1982,-1.6,17.3426,2.0
1118,veh5,Follower5,16.0,20.0,587.1266,-1.6,27.0715,18.0
1118,veh6,Follower6,14.0,20.0,564.9239,-1.6,14.2027,16.0
1119,veh0,Leader,8.4222,0.4722,694.9204,-1.6,0.0,
1119,veh1,Follower1,8.4415,0.581,681.6475,-1.6,5.2729,10.4415
1119,veh2,Follower2,8.457,0.9054,668.3712,-1.6,5.2763,10.457
1119,veh3,Follower3,7.4115,20.0,648.2819,-1.6,12.0893,9.4115
1119,veh4,Follower4,2.0,20.0,622.3982,-1.6,17.8837,4.0
1119,veh5,Follower5,0.0,-160.0,587.1266,-1.6,27.2715,2.0
1119,veh6,Follower6,16.0,20.0,566.5239,-1.6,12.6027,18.0
1120,veh0,Leader,8.4537,0.3146,695.7658,-1.6,0.0,
1120,veh1,Follower1,8.4835,0.4197,682.4958,-1.6,5.27,10.4835
1120,veh2,Follower2,8.5118,0.5483,669.2224,-1.6,5.2734,10.5118
1120,veh3,Follower3,9.4115,20.0,649.223,-1.6,11.9994,11.4115
1120,veh4,Follower4,4.0,20.0,622.7982,-1.6,18.4249,6.0
1120,veh5,Follower5,2.0,20.0,587.3266,-1.6,27.4715,4.0
1120,veh6,Follower6,0.0,-160.0,566.5239,-1.6,12.8027,2.0
1121,veh0,Leader,8.4833,0.2965,696.6141,-1.6,0.0,
1121,veh1,Follower1,8.5065,0.23,683.3465,-1.6,5.2677,10.5065
1121,veh2,Follower2,8.5458,0.3398,670.077,-1.6,5.2695,10.5458
1121,veh3,Follower3,11.4115,20.0,650.3642,-1.6,11.7128,13.4115
1121,veh4,Follower4,6.0,20.0,623.3982,-1.6,18.966,8.0
1121,veh5,Follower5,4.0,20.0,587.7266,-1.6,27.6715,6.0
1121,veh6,Follower6,2.0,20.0,566.7239,-1.6,13.0027,4.0
1122,veh0,Leader,8.5318,0.4844,697.4673,-1.6,0.0,
1122,veh1,Follower1,8.5302,0.2372,684.1995,-1.6,5.2678,10.5302
1122,veh2,Follower2,8.5574,0.1163,670.9327,-1.6,5.2668,10.5574
1122,veh3,Follower3,10.9069,-5.0457,651.4549,-1.6,11.4778,12.9069
1122,veh4,Follower4,8.0,20.0,624.1982,-1.6,19.2567,10.0
1122,veh5,Follower5,6.0,20.0,588.3266,-1.6,27.8715,8.0
1122,veh6,Follower6,4.0,20.0,567.1239,-1.6,13.2027,6.0
1123,veh0,Leader,8.5649,0.3312,698.3238,-1.6,0.0,
1123,veh1,Follower1,8.5792,0.4902,685.0574,-1.6,5.2664,10.5792
1123,veh2,Follower2,8.5746,0.1718,671.7902,-1.6,5.2673,10.5746
1123,veh3,Follower3,12.8542,19.4731,652.7403,-1.6,11.0499,14.8542
1123,veh4,Follower4,10.0,20.0,625.1982,-1.6,19.5421,12.0
1123,veh5,Follower5,8.0,20.0,589.1266,-1.6,28.0715,10.0
1123,veh6,Follower6,6.0,20.0,567.7239,-1.6,13.4027,8.0
1124,veh0,Leader,8.5944,0.2954,699.1832,-1.6,0.0,
1124,veh1,Follower1,8.6086,0.2937,685.9183,-1.6,5.265,10.6086
1124,veh2,Follower2,8.6251,0.5057,672.6527,-1.6,5.2656,10.6251
1124,veh3,Follower3,1.0027,-118.515,652.8406,-1.6,11.8121,3.0027
1124,veh4,Follower4,12.0,20.0,626.3982,-1.6,18.4424,14.0
1124,veh5,Follower5,10.0,20.0,590.1266,-1.6,28.2715,12.0
1124,veh6,Follower6,8.0,20.0,568.5239,-1.6,13.6027,10.0
1125,veh0,Leader,8.625,0.3056,700.0457,-1.6,0.0,
1125,veh1,Follower1,8.6343,0.2575,686.7817,-1.6,5.264,10.6343
1125,veh2,Follower2,8.6502,0.2503,673.5177,-1.6,5.264,10.6502
1125,veh3,Follower3,3.0027,19.9996,653.1409,-1.6,12.3768,5.0027
1125,veh4,Follower4,0.0,-120.0,626.3982,-1.6,18.7427,2.0
1125,veh5,Follower5,12.0,20.0,591.3266,-1.6,27.0715,14.0
1125,veh6,Follower6,10.0,20.0,569.5239,-1.6,13.8027,12.0
1126,veh0,Leader,8.6417,0.1667,700.9099,-1.6,0.0,
1126,veh1,Follower1,8.6625,0.2811,687.648,-1.6,5.2619,10.6625
1126,veh2,Follower2,8.6717,0.2151,674.3849,-1.6,5.2631,10.6717
1126,veh3,Follower3,5.0027,20.0,653.6411,-1.6,12.7437,7.0027
1126,veh4,Follower4,2.0,20.0,626.5982,-1.6,19.043,4.0
1126,veh5,Follower5,0.0,-120.0,591.3266,-1.6,27.2715,2.0
1126,veh6,Follower6,12.0,20.0,570.7239,-1.6,12.6027,14.0
1127,veh0,Leader,8.6564,0.1476,701.7756,-1.6,0.0,
1127,veh1,Follower1,8.6733,0.1081,688.5153,-1.6,5.2603,10.6733
1127,veh2,Follower2,8.6974,0.2574,675.2546,-1.6,5.2607,10.6974
1127,veh3,Follower3,7.0027,20.0,654.3414,-1.6,12.9132,9.0027
1127,veh4,Follower4,4.0,20.0,626.9982,-1.6,19.3432,6.0
1127,veh5,Follower5,2.0,20.0,591.5266,-1.6,27.4715,4.0
1127,veh6,Follower6,0.0,-120.0,570.7239,-1.6,12.8027,2.0
1128,veh0,Leader,8.6889,0.3246,702.6444,-1.6,0.0,
1128,veh1,Follower1,8.6836,0.1038,689.3837,-1.6,5.2608,10.6836
1128,veh2,Follower2,8.7013,0.0386,676.1247,-1.6,5.2589,10.7013
1128,veh3,Follower3,9.0027,20.0,655.2417,-1.6,12.8831,11.0027
1128,veh4,Follower4,6.0,20.0,627.5982,-1.6,19.6435,8.0
1128,veh5,Follower5,4.0,20.0,591.9266,-1.6,27.6715,6.0
1128,veh6,Follower6,2.0,20.0,570.9239,-1.6,13.0027,4.0
1129,veh0,Leader,8.7194,0.3056,703.5164,-1.6,0.0,
1129,veh1,Follower1,8.7176,0.3394,690.2554,-1.6,5.261,10.7176
1129,veh2,Follower2,8.7072,0.0591,676.9955,-1.6,5.26,10.7072
1129,veh3,Follower3,11.0027,20.0,656.3419,-1.6,12.6535,13.0027
1129,veh4,Follower4,8.0,20.0,628.3982,-1.6,19.9438,10.0
1129,veh5,Follower5,6.0,20.0,592.5266,-1.6,27.8715,8.0
1129,veh6,Follower6,4.0,20.0,571.3239,-1.6,13.2027,6.0
1130,veh0,Leader,8.75,0.3059,704.3914,-1.6,0.0,
1130,veh1,Follower1,8.7487,0.311,691.1303,-1.6,5.2611,10.7487
1130,veh2,Follower2,8.744,0.3678,677.8699,-1.6,5.2604,10.744
1130,veh3,Follower3,13.0027,20.0,657.6422,-1.6,12.2277,15.0027
1130,veh4,Follower4,10.0,20.0,629.3982,-1.6,20.244,12.0
1130,veh5,Follower5,8.0,20.0,593.3266,-1.6,28.0715,10.0
1130,veh6,Follower6,6.0,20.0,571.9239,-1.6,13.4027,8.0
1131,veh0,Leader,8.7972,0.4719,705.2711,-1.6,0.0,
1131,veh1,Follower1,8.7796,0.3096,692.0082,-1.6,5.2629,10.7796
1131,veh2,Follower2,8.7764,0.3243,678.7475,-1.6,5.2607,10.7764
1131,veh3,Follower3,3.8985,-91.0416,658.0321,-1.6,12.7154,5.8985
1131,veh4,Follower4,12.0,20.0,630.5982,-1.6,19.4339,14.0
1131,veh5,Follower5,10.0,20.0,594.3266,-1.6,28.2715,12.0
1131,veh6,Follower6,8.0,20.0,572.7239,-1.6,13.6027,10.0
1132,veh0,Leader,8.8278,0.3056,706.1539,-1.6,0.0,
1132,veh1,Follower1,8.8312,0.516,692.8914,-1.6,5.2625,10.8312
1132,veh2,Follower2,8.8082,0.3183,679.6283,-1.6,5.263,10.8082
1132,veh3,Follower3,5.8985,19.9996,658.6219,-1.6,13.0064,7.8985
1132,veh4,Follower4,0.0,-120.0,630.5982,-1.6,20.0237,2.0
1132,veh5,Follower5,12.0,20.0,595.5266,-1.6,27.0715,14.0
1132,veh6,Follower6,10.0,20.0,573.7239,-1.6,13.8027,12.0
1133,veh0,Leader,8.8745,0.4675,707.0413,-1.6,0.0,
1133,veh1,Follower1,8.8612,0.2998,693.7775,-1.6,5.2639,10.8612
1133,veh2,Follower2,8.8656,0.5737,680.5149,-1.6,5.2626,10.8656
1133,veh3,Follower3,7.8985,20.0,659.4118,-1.6,13.1031,9.8985
1133,veh4,Follower4,2.0,20.0,630.7982,-1.6,20.6136,4.0
1133,veh5,Follower5,0.0,-120.0,595.5266,-1.6,27.2715,2.0
1133,veh6,Follower6,12.0,20.0,574.9239,-1.6,12.6027,14.0
1134,veh0,Leader,8.9216,0.4704,707.9335,-1.6,0.0,
1134,veh1,Follower1,8.9112,0.5001,694.6686,-1.6,5.2649,10.9112
1134,veh2,Follower2,8.8949,0.2925,681.4044,-1.6,5.2642,10.8949
1134,veh3,Follower3,9.8985,20.0,660.4016,-1.6,13.0028,11.8985
1134,veh4,Follower4,4.0,20.0,631.1982,-1.6,21.2034,6.0
1134,veh5,Follower5,2.0,20.0,595.7266,-1.6,27.4715,4.0
1134,veh6,Follower6,0.0,-120.0,574.9239,-1.6,12.8027,2.0
1135,veh0,Leader,8.9694,0.4788,708.8304,-1.6,0.0,
1135,veh1,Follower1,8.9611,0.4983,695.5647,-1.6,5.2657,10.9611
1135,veh2,Follower2,8.9489,0.5402,682.2993,-1.6,5.2655,10.9489
1135,veh3,Follower3,11.8985,20.0,661.5915,-1.6,12.7078,13.8985
1135,veh4,Follower4,6.0,20.0,631.7982,-1.6,21.7933,8.0
1135,veh5,Follower5,4.0,20.0,596.1266,-1.6,27.6715,6.0
1135,veh6,Follower6,2.0,20.0,575.1239,-1.6,13.0027,4.0
1136,veh0,Leader,9.0467,0.7722,709.7351,-1.6,0.0,
1136,veh1,Follower1,9.0112,0.5015,696.4658,-1.6,5.2693,11.0112
1136,veh2,Follower2,9.002,0.5314,683.1995,-1.6,5.2664,11.002
1136,veh3,Follower3,11.9649,0.6638,662.7879,-1.6,12.4115,13.9649
1136,veh4,Follower4,8.0,20.0,632.5982,-1.6,22.1898,10.0
1136,veh5,Follower5,6.0,20.0,596.7266,-1.6,27.8715,8.0
1136,veh6,Follower6,4.0,20.0,575.5239,-1.6,13.2027,6.0
1137,veh0,Leader,9.1075,0.6081,710.6459,-1.6,0.0,
1137,veh1,Follower1,9.0971,0.8593,697.3756,-1.6,5.2703,11.0971
1137,veh2,Follower2,9.0547,0.5265,684.1049,-1.6,5.2706,11.0547
1137,veh3,Follower3,11.6792,-2.8571,663.9559,-1.6,12.1491,13.6792
1137,veh4,Follower4,10.0,20.0,633.5982,-1.6,22.3577,12.0
1137,veh5,Follower5,8.0,20.0,597.5266,-1.6,28.0715,10.0
1137,veh6,Follower6,6.0,20.0,576.1239,-1.6,13.4027,8.0
1138,veh0,Leader,9.1879,0.8038,711.5646,-1.6,0.0,
1138,veh1,Follower1,9.1613,0.6419,698.2917,-1.6,5.273,11.1613
1138,veh2,Follower2,9.151,0.9629,685.02,-1.6,5.2717,11.151
1138,veh3,Follower3,12.8645,11.853,665.2423,-1.6,11.7777,14.8645
1138,veh4,Follower4,12.0,20.0,634.7982,-1.6,22.4441,14.0
1138,veh5,Follower5,10.0,20.0,598.5266,-1.6,28.2715,12.0
1138,veh6,Follower6,8.0,20.0,576.9239,-1.6,13.6027,10.0
1139,veh0,Leader,9.2492,0.6135,712.4896,-1.6,0.0,
1139,veh1,Follower1,9.2483,0.8692,699.2165,-1.6,5.2731,11.2483
1139,veh2,Follower2,9.2188,0.6783,685.9419,-1.6,5.2746,11.2188
1139,veh3,Follower3,8.0483,-48.1612,666.0471,-1.6,11.8948,10.0483
1139,veh4,Follower4,14.0,20.0,636.1982,-1.6,21.849,16.0
1139,veh5,Follower5,12.0,20.0,599.7266,-1.6,28.4715,14.0
1139,veh6,Follower6,10.0,20.0,577.9239,-1.6,13.8027,12.0
1140,veh0,Leader,9.313,0.6381,713.4209,-1.6,0.0,
1140,veh1,Follower1,9.3106,0.6239,700.1476,-1.6,5.2733,11.3106
1140,veh2,Follower2,9.3129,0.9411,686.8732,-1.6,5.2744,11.3129
1140,veh3,Follower3,10.0483,19.9996,667.052,-1.6,11.8212,12.0483
1140,veh4,Follower4,6.7031,-72.969,636.8685,-1.6,22.1835,8.7031
1140,veh5,Follower5,14.0,20.0,601.1266,-1.6,27.7418,16.0
1140,veh6,Follower6,12.0,20.0,579.1239,-1.6,14.0027,14.0
1141,veh0,Leader,9.3444,0.3142,714.3553,-1.6,0.0,
1141,veh1,Follower1,9.375,0.644,701.0851,-1.6,5.2702,11.375
1141,veh2,Follower2,9.3757,0.6282,687.8108,-1.6,5.2743,11.3757
1141,veh3,Follower3,12.0483,20.0,668.2568,-1.6,11.554,14.0483
1141,veh4,Follower4,8.7031,20.0,637.7388,-1.6,22.518,10.7031
1141,veh5,Follower5,3.8262,-101.7379,601.5093,-1.6,28.2295,5.8262
1141,veh6,Follower6,14.0,20.0,580.5239,-1.6,12.9853,16.0
1142,veh0,Leader,9.4042,0.5973,715.2957,-1.6,0.0,
1142,veh1,Follower1,9.3979,0.2286,702.0249,-1.6,5.2709,11.3979
1142,veh2,Follower2,9.4399,0.6417,688.7548,-1.6,5.2701,11.4399
1142,veh3,Follower3,12.3305,2.822,669.4899,-1.6,11.2649,14.3305
1142,veh4,Follower4,10.7031,20.0,638.8091,-1.6,22.6807,12.7031
1142,veh5,Follower5,5.8262,19.9999,602.0919,-1.6,28.7172,7.8262
1142,veh6,Follower6,0.0,-140.0,580.5239,-1.6,13.5679,2.0
1143,veh0,Leader,9.4517,0.4752,716.2409,-1.6,0.0,
1143,veh1,Follower1,9.4596,0.6171,702.9708,-1.6,5.2701,11.4596
1143,veh2,Follower2,9.4502,0.1031,689.6998,-1.6,5.2711,11.4502
1143,veh3,Follower3,11.2632,-10.6731,670.6162,-1.6,11.0836,13.2632
1143,veh4,Follower4,12.7031,20.0,640.0794,-1.6,22.5368,14.7031
1143,veh5,Follower5,7.8262,20.0,602.8745,-1.6,29.2049,9.8262
1143,veh6,Follower6,2.0,20.0,580.7239,-1.6,14.1506,4.0
1144,veh0,Leader,9.4987,0.4702,717.1908,-1.6,0.0,
1144,veh1,Follower1,9.5053,0.4571,703.9214,-1.6,5.2694,11.5053
1144,veh2,Follower2,9.5155,0.6529,690.6513,-1.6,5.27,11.5155
1144,veh3,Follower3,13.2632,20.0002,671.9425,-1.6,10.7088,15.2632
